LAMMPS data file via write_data, version 27 Jun 2024, timestep = 10498, units = lj

1000 atoms
1 atom types

-5.386086725079709 5.386086725079709 xlo xhi
-5.386086725079709 5.386086725079709 ylo yhi
-16.15826017523913 16.15826017523913 zlo zhi

Masses

1 1

Atoms # atomic

35 1 0.6236002558818252 -3.0272320382286853 -3.9888717434777012 0 0 0
534 1 0.608285371368236 -3.546789567231434 -5.072148700908229 0 0 0
853 1 1.6460745187850556 -3.090338282003576 -4.990375683020921 0 0 1
224 1 1.6541466986070688 -2.4255997084066614 -4.0965098132018 0 0 0
323 1 2.677920921437979 -2.737650802455162 -4.344432566551291 0 0 0
508 1 2.8431809751221437 -3.17199036350221 -5.327875180804463 0 0 1
358 1 3.713845362371788 -3.0694280206059674 -4.6150210674766 0 0 0
28 1 3.555002504454288 -3.8945959134317514 5.27045958457814 0 0 0
199 1 4.6326710736042 -2.7505956753809335 -4.107963775443772 0 0 0
500 1 4.718746444003136 -3.4360136826458647 -4.787010869723754 0 0 0
140 1 4.297149233993451 -3.739322919777746 -3.7469555818819 0 0 0
96 1 -4.7092569551201136 -1.9012843262490509 -4.377701010246032 0 0 0
576 1 -4.4887789992956995 -1.0629719431505598 -4.901011006045002 0 0 0
381 1 -2.79394206960668 -2.4792678104828 -4.072116180255686 0 0 0
836 1 -2.516863989722561 -1.1608940005496917 -4.688466537617266 0 0 0
848 1 -3.3759317515401452 -1.3582510700461587 -3.9042215730522325 0 0 0
62 1 -3.439648522036752 -1.7544032182572729 -4.935499833166799 0 0 0
150 1 -1.4015023288309232 -1.1687592212676794 -5.189496186568451 0 0 0
368 1 -1.6196576149014914 -1.9960723640145974 -4.121997319255267 0 0 0
31 1 -0.7675369369135154 -0.9115665723650789 -4.2330656654594465 0 0 0
317 1 -0.6204868243383231 -1.8085097803951544 -5.033948883290363 0 0 1
820 1 -0.36766189659936244 -2.171709738804741 -3.885523470528222 0 0 0
771 1 0.2615608346877344 -1.340079770374566 -4.540055628564582 0 0 0
234 1 -0.30713423479546476 -0.7445418428920583 -5.328585283365562 0 0 1
271 1 1.5972335331232088 -1.4021188908544584 -4.4990359879353825 0 0 0
465 1 2.196984519753827 -2.10427628793195 -5.079839989603221 0 0 1
606 1 1.0939477114800449 -1.980415238684512 -5.351401139894498 0 0 0
924 1 3.399081252223888 -2.1546555067783006 -5.31099210677732 0 0 0
735 1 3.0481937645869652 -1.2704652947675505 -4.653023338513854 0 0 1
427 1 3.503451297349713 -2.1757482302747455 -4.043775066392956 0 0 1
839 1 5.324433249173901 -1.0663022928144128 -4.030288614329997 0 0 0
176 1 4.249190483712215 -0.9602398043593664 -4.201970954161149 0 0 1
278 1 4.315725487626221 -1.6894798500881694 -4.949199489562343 0 0 1
3 1 5.148079684820155 -2.2534184205737873 -4.878942981620416 0 0 1
608 1 -5.211578163793592 -0.23676818630793958 -4.678619271248934 0 0 0
662 1 -4.197267340923759 -0.06082724757191901 -4.120390351774734 0 0 0
767 1 -4.140754814964165 -0.13839170145869742 -5.217793281064184 0 0 1
833 1 -4.658280668036699 0.7214737472653213 -4.6841977269882475 0 0 0
780 1 -3.4166305402664405 -0.6484657218606953 -4.73409732943533 0 0 1
770 1 -2.759860378900413 -0.3707251873191352 -3.9121161239017854 0 0 0
249 1 -3.2184842163379415 0.37409224488384196 -4.8952819506814365 0 0 0
974 1 -3.311938835123551 0.6570268367637933 -3.794187309033317 0 0 0
679 1 -1.7072733295755664 -0.5845267713772839 -3.9265232609683483 0 0 0
832 1 -2.196068344423404 -0.020527228750497166 -4.947142044116027 0 0 0
902 1 -1.1107686432030077 -0.08522079219740712 -4.823911732586483 0 0 1
846 1 -0.10834048337355079 -0.1344128677596931 -4.491561119181643 0 0 1
878 1 0.8391750309181147 0.04803802072762801 -4.255379533472499 0 0 0
678 1 1.3988508120179854 -0.4958297331123687 -5.016706669002585 0 0 1
868 1 1.6492755207634238 0.7381440556909704 -5.15303691949694 0 0 0
937 1 1.339045529432331 0.8635419305464831 -3.802102471113412 0 0 0
988 1 2.211835363376558 -0.4292790907644847 -4.255270627281176 0 0 0
289 1 3.3440341838522567 -0.235665270613074 -4.755646776289502 0 0 0
946 1 2.5849056250640134 0.4669501046472074 -4.595431209059702 0 0 0
600 1 4.6971904283405115 -0.51291157797954 -5.1211540249058976 -1 0 0
10 1 4.67526925380965 0.26218105635474037 -4.226487499528896 0 0 0
596 1 -4.698252658501507 2.099579491442361 -4.54166232429433 0 0 1
800 1 -3.92678788996965 1.5495874430198748 -5.061826427741088 0 0 1
336 1 -4.228659494352145 1.3231088811888239 -3.9527165341914636 0 0 0
792 1 -3.7533522865505096 2.2412684410703103 -4.139833377771361 0 0 0
340 1 -2.805706775822622 1.4014192415619517 -4.67820682858668 0 0 0
646 1 -1.5315754766408716 0.9072497971061348 -4.504837590701705 0 0 1
136 1 -1.975373847192847 1.7729768091632796 -5.025347821709355 0 0 1
343 1 -0.9396496217397772 1.9083757568738797 -4.873481919128315 0 0 0
958 1 -0.9548642939491048 1.5448281052849637 -3.7709680721159833 0 0 0
77 1 -0.011935575229025934 0.8284598601652534 -3.6525566162194743 0 0 0
503 1 -0.3732178741471632 0.8461013738446959 -4.667985161621273 0 0 1
327 1 -0.004934470396882441 1.8334491486321036 -4.383387118540416 0 0 0
350 1 0.4789389917651565 2.389105653770014 -5.2473140546736055 0 0 0
246 1 0.7469335934455963 0.9970815488436716 -4.701032979922614 0 0 0
892 1 1.9642769262950406 1.6159188663998783 -4.429129684534597 0 0 0
955 1 2.637576253584576 1.299045957608336 -5.258298867558168 0 0 0
681 1 3.366998633312715 1.6700513758000828 -4.525756084274973 0 0 0
517 1 3.9150231130575253 2.1820928051442063 -5.331127174818949 0 0 0
360 1 5.1042699991403016 1.8039244118759201 5.372174086098665 -1 0 0
877 1 4.318639145942959 1.136613365750169 -4.617813953812719 0 0 0
530 1 5.132914709439375 0.7011826799860549 -5.153125575852195 0 0 0
967 1 5.300110813562928 1.4502012130174806 -4.067367876121205 -1 0 0
40 1 -4.411948602930358 3.0720288022135254 -4.1868204101561535 0 0 1
333 1 -4.352545462344186 3.6182690855313457 -5.175778426254663 0 0 1
589 1 -2.7530655510698923 2.5741159972930396 -4.692979122191437 0 0 0
430 1 -3.7202418321826904 2.574443488718926 -5.198168632628953 0 0 1
586 1 -3.500004218978543 3.341905918745658 -4.549635177517902 0 0 0
667 1 -2.156180500327118 3.70382280790312 -4.605927431770049 0 0 0
106 1 -1.5673386274772667 2.802257515734853 -4.712475462327052 0 0 0
566 1 -1.4458525076902833 3.4466815054813877 -3.9550233225518796 0 0 0
16 1 -0.6842837332257043 2.672664943464518 5.076903709770513 0 0 0
733 1 -0.8155360645432318 2.5860841460278916 -3.961290934749448 0 0 0
320 1 -0.2627449013482644 3.2105803309567853 -4.713089018226345 0 0 0
155 1 0.7408859038966132 3.6790826246274206 -3.8005547016556047 0 0 0
364 1 1.2447204220973298 2.672625531279362 -4.34340530483791 0 0 0
111 1 0.6866171780376316 3.7694342812009576 -4.8950031687191915 0 0 1
487 1 2.4405210096618957 3.043694565505596 -4.1253522236766464 0 0 1
652 1 1.702733363293538 3.1424901750372687 -5.1725007744277125 0 0 1
852 1 3.4404496280763106 2.865086471765095 -4.435393654545805 0 0 0
552 1 2.625720702058968 2.3777675323066267 -5.0971368555674905 0 0 0
618 1 3.0520087419151234 3.476612820682714 -5.302396349535687 0 0 1
707 1 3.2783473521550617 3.9177515464032555 -3.9034545863427588 0 0 0
436 1 4.555412404718664 2.494070493944402 -4.61007445456745 -1 0 0
747 1 4.110087996719315 3.3911258300750995 -5.18198224126488 0 0 1
962 1 5.37473702914614 3.1273269077361325 -4.5833510620516655 0 0 0
910 1 -4.3982685859838995 4.230581845415413 -4.238804052364969 0 0 0
466 1 -4.226539038137789 4.982472550439321 -5.070419042496249 0 -1 1
174 1 -5.3656992779170265 4.299894269601294 -4.71237549725311 0 0 1
118 1 -3.1409170500390307 4.532118809698993 -4.976193818788795 0 0 1
757 1 -3.092899634502851 4.109749261543767 -3.9009928865771624 0 0 0
582 1 -3.561909284551556 5.065466120375951 -4.124203997367379 0 0 0
104 1 -2.3192442122110752 4.895991764621444 -4.332286146660243 0 0 0
1 1 -0.26796331036805543 4.165075716454748 -4.160365004835793 0 0 0
351 1 0.21281716587877889 4.961691251471346 -5.145180388848225 0 0 1
426 1 1.7285692323928465 3.908483613928132 -4.290688455936441 0 0 0
138 1 1.5984118753615366 4.998468140646542 -4.156137347003414 0 -1 0
95 1 1.3486391414069783 4.527533396713016 -5.132329706786021 0 0 0
147 1 2.016311586232567 -5.230066520333316 -5.0164344807478685 0 0 1
929 1 2.4812796186327017 4.4959917969620316 -4.7492854100669595 0 0 0
984 1 3.653978575997851 4.3334439228205435 -4.9691761232200315 0 0 0
510 1 4.52636630053665 3.8434255734374636 -4.266361166640698 0 0 0
738 1 4.667296113296688 5.207292241099751 -4.668388641657684 0 0 0
752 1 -3.941798270136355 -4.9746702661622395 -3.395504042064579 0 0 0
506 1 -4.9773708355188635 -4.546799073389557 -3.2826200094515117 0 0 0
250 1 -5.106574915031024 -4.036494478927231 -2.3941951368069985 1 0 0
304 1 -2.4547064405130175 -3.8817472623335276 -3.797681312913654 0 0 0
395 1 -3.3205639086831082 -4.293150051954146 -2.779405368810031 0 0 0
455 1 -2.7650924633023526 -5.049668439163412 -3.772355015105145 0 0 0
938 1 -2.2202916423021324 -4.566368565239951 -3.0855771321600813 0 0 0
277 1 -1.2829223186037388 -4.4184698740559645 -2.5112531186071974 0 0 0
113 1 0.2940727683422988 -4.664955936881496 -2.5048951744063186 0 0 0
69 1 -0.3461744384642135 -4.470165973680214 -3.416648343208341 0 0 0
25 1 0.9601838277352406 -4.966935916248671 -3.4641614574419552 0 0 0
435 1 1.7405873931702458 -4.389288682460135 -3.0230123818421712 0 0 0
502 1 1.9611496673664695 5.246698103422588 -3.0095917075823246 0 -1 0
236 1 2.852494705856775 -4.289398690305338 -3.546425853963315 0 0 0
726 1 3.0032896956914135 -5.337890776851114 -3.1787781042112204 0 1 0
519 1 3.5460925066765525 -3.8378828202672657 -2.7621130971921333 0 0 0
676 1 5.144558982511643 5.1703714609963125 -2.8142192722812376 0 -1 0
650 1 3.8536635870377025 -4.69325719100667 -3.584692030866067 0 0 0
670 1 4.821482660781365 -4.969506872090078 -3.696231014799503 0 0 0
453 1 4.617891313652189 -4.353356745873771 -2.914437016638787 0 0 0
986 1 -3.940431554382536 -3.4137146936134393 -2.446627661666162 0 0 0
388 1 -4.867462900115954 -2.743335097029426 -2.6313631056786613 0 0 0
26 1 -4.496276914867551 -3.311877387654187 -3.5899747870664305 0 0 0
359 1 -3.377849577076838 -3.292238115777769 -3.521720620186467 0 0 0
564 1 -2.9408217215183363 -3.1035573471984415 -2.553098393952161 0 0 0
55 1 -1.0857518098687877 -2.885285983584567 -3.5984015144831454 0 0 0
334 1 -1.769191345052719 -3.437233004567381 -2.9093413653632956 0 0 0
824 1 -0.8400613935035626 -2.644317104088139 -2.46841766225956 0 0 0
874 1 -2.1015415579423067 -2.4060298685068418 -3.215570694413396 0 0 0
424 1 0.6036939960130052 -3.7758707033043746 -3.028384010626895 0 0 0
535 1 -0.09614537721894242 -2.9258919590180414 -3.2453508674345666 0 0 0
384 1 0.989419247737847 -2.643773870380483 -3.0530556532036526 0 0 0
267 1 1.7563736892749333 -3.448680124123055 -3.5399222062571067 0 0 0
242 1 1.4957731206265632 -3.549137353137753 -2.471521572886459 0 0 0
514 1 2.5709717054228025 -3.7475384408834973 -2.5662660124606687 0 0 0
695 1 2.133335051266419 -2.5399602944326283 -2.834583934983158 0 0 0
966 1 2.9237689027428915 -3.1254350210268487 -3.42620555920957 0 0 0
746 1 3.197741188220971 -2.8608840105100293 -2.4266206469349605 0 0 0
890 1 5.158630772441803 -3.368084460460714 -3.215035029842371 -1 0 0
417 1 3.9816685117708333 -2.832314043673512 -3.135074906048721 0 0 0
254 1 -4.458061704025173 -0.939517566740063 -3.716631604456993 0 0 0
926 1 -5.3464796095070035 -2.3800859236930028 -3.5836051892075553 0 0 0
346 1 -4.0498177878012624 -1.3754221437571243 -2.688564627592517 0 0 0
807 1 -5.229616170787109 -1.5565490288477393 -2.7722888527217346 1 0 0
741 1 -4.161726707505522 -2.1278098058806676 -3.2995955404455155 0 0 0
528 1 -3.1397197035743885 -2.0156216609595967 -3.075647741692287 0 0 0
54 1 -3.045741922083751 -1.1743304376298938 -2.46633017811892 0 0 0
960 1 -2.396085930014002 -1.2141504599171804 -3.2773889174500197 0 0 0
861 1 -1.9995476210430014 -1.8062930378011615 -2.484135619882674 0 0 0
178 1 -1.2001097240039085 -1.930115287527656 -3.110501043859583 0 0 0
711 1 -0.8874479581219895 -0.6498168081860005 -3.253138401284587 0 0 0
672 1 0.640643157744159 -1.8086925398206637 -3.699481100616007 0 0 0
772 1 -0.13803643831600845 -1.4613953343948813 -2.978740960785242 0 0 0
252 1 1.7513942593035958 -1.679958435884423 -3.2203343870547982 0 0 0
450 1 1.2310710748480855 -0.7211747744656613 -3.6068656651107642 0 0 0
339 1 2.439692623003383 -0.832971977696529 -2.938341109179708 0 0 0
555 1 0.9240522860428187 -1.5046014248815314 -2.6183719692333205 0 0 0
474 1 3.3462499719166434 -1.1350210924247957 -3.491880885151215 0 0 0
936 1 2.54580847197863 -1.716160793964628 -3.859405889614071 0 0 0
785 1 3.1463637493677634 -1.781669707810194 -2.6246862373899744 0 0 0
301 1 4.916856168223298 -2.2953730790587388 -2.3493786234853102 0 0 0
825 1 4.578684313729686 -1.8360149262568681 -3.363604832733803 0 0 0
86 1 4.423932848802245 -1.1492035344014244 -2.450341559970175 0 0 0
27 1 -4.850064732460894 -0.5439034143257602 -2.8714142586781266 0 0 0
83 1 -5.126811487433537 0.38099070193438167 -3.712269041056104 0 0 0
740 1 -3.60220498296101 -0.48210981348544857 -3.223975530152244 0 0 0
260 1 -3.293345867673075 0.5249925350749578 -2.7599197423965354 0 0 0
765 1 -2.3337981728252233 -0.14235412859420765 -2.964917801968976 0 0 0
45 1 -1.303004424241424 0.15650348049202747 -2.672037240948176 0 0 0
137 1 -1.6838800359391026 -0.8375621870515986 -2.389069208726962 0 0 0
93 1 -1.0390974478530033 0.27267419451674324 -3.792609924923715 0 0 0
793 1 0.22882169609685643 -0.6570990693969282 -3.625809746368475 0 0 0
37 1 0.4409727890628361 -0.5937897501325285 -2.632677515799366 0 0 0
784 1 -0.23514955029403317 0.05262777489768715 -3.041957065997402 0 0 0
649 1 0.7922300170285387 0.20803674429554397 -3.08896872403359 0 0 0
812 1 1.8437206624155988 0.10512401213297608 -3.144581593306025 0 0 0
893 1 1.5762915230212036 -0.5670632675566749 -2.2870804034790027 0 0 0
432 1 3.5070473778121474 -0.6520703114624397 -2.4962827716758214 0 0 0
965 1 2.878523452883243 0.031272272755650275 -3.6049748665755543 0 0 0
515 1 3.9965760030239665 -0.1829823175985046 -3.508224795536938 0 0 0
325 1 5.001205926605418 -0.38424525734519915 -3.298861256286298 0 0 0
728 1 4.222716050311217 0.13408551391637025 -2.452248617589779 0 0 0
497 1 -5.376516691151404 0.5034275325102866 -2.6497673674206474 1 0 0
128 1 -4.2492631152727975 0.5396900305154877 -3.133832742391685 0 0 0
725 1 -4.413328000317912 1.9903919103535048 -2.1624043500126167 1 0 0
888 1 -5.32162926333179 1.5931501623393685 -2.952422670752067 1 0 0
959 1 -4.352115574725466 2.553961345689888 -3.277490182824594 0 0 0
39 1 -2.8788782605500924 1.7511187257554142 -3.7055524903154375 0 0 0
329 1 -2.2340738317060564 0.886237064857107 -3.5014656674887052 0 0 0
580 1 -3.739280872985599 1.659496195938893 -2.989326824004049 0 0 0
540 1 -2.552173896041382 1.9005291907863078 -2.7322559422126775 0 0 0
82 1 -1.838089845665607 2.299220063929974 -3.5371003422895626 0 0 0
664 1 -1.5347444591044108 1.6250264353833805 -2.7604905223666107 0 0 0
864 1 -0.9391954071772166 2.5492851165946306 -2.8183646060676533 0 0 0
501 1 -0.4648959487269885 1.03900238762227 -2.63479523867184 0 0 0
505 1 -0.07557413589534627 1.879453575538605 -3.1534821004703164 0 0 0
294 1 1.6229641854175088 1.1075574652337328 -2.688858019445794 0 0 0
545 1 0.9676826210863059 1.8927665746583198 -3.6314032525477073 0 0 0
205 1 1.4960120667957828 1.993522907088422 -2.214118981815972 0 0 0
394 1 2.105016216816826 2.2713526374401116 -3.4377650988635144 0 0 0
393 1 3.525373649928955 0.6393780040884305 -4.091601164919561 0 0 0
985 1 2.5182681404523977 1.7252374193150841 -2.619443569964524 0 0 0
972 1 2.547086564861051 1.2206448184841037 -3.657320400074815 0 0 0
483 1 3.2802168305258106 2.313745128768132 -3.487116549476663 0 0 0
922 1 3.3899568452997677 1.0127899768209305 -2.9561726529759196 0 0 0
355 1 4.645836619289521 0.8800413762590196 -3.332885239142943 0 0 0
117 1 4.271880380157591 1.7771684208378193 -3.748251148911393 0 0 0
362 1 4.621398016367374 1.1960271232125508 -2.386582248723339 0 0 0
197 1 -4.277410829073467 3.739677426610177 -3.1265365307014497 0 0 0
209 1 -5.242109253285477 2.6446048671846363 -2.6694746043220516 1 0 0
956 1 -2.61067187431519 3.0652243892790234 -3.7403151833679353 0 0 0
198 1 -3.367633130075417 2.7144719949951712 -3.0416304413623645 0 0 0
961 1 -3.2346729983727442 4.018420399114436 -2.7910077943058873 0 0 0
232 1 -1.7595451522358365 3.303434107691696 -2.889642389948587 0 0 0
126 1 0.48646514734675744 2.7850709539095178 -3.394185974432839 0 0 0
844 1 -0.4712575615760567 3.357445236481148 -3.3433038924309435 0 0 0
739 1 0.6344376845116696 3.6851794070884516 -2.4733554275853424 0 0 0
44 1 -0.5098866239758922 3.4981115159692933 -2.306702761385713 0 0 0
32 1 0.1122550990262416 2.6085858761715897 -2.171758552888933 0 0 0
999 1 1.535915784201276 3.1436999044389484 -3.026574395187704 0 0 0
894 1 3.5389254368743663 3.1658054250823824 -2.7960027810615924 0 0 0
860 1 2.493681786647476 3.4646855982406937 -3.1786397592835582 0 0 0
661 1 2.4420850655641826 2.8345134464065422 -2.3094463967702126 0 0 0
891 1 -5.240053114400623 3.5716128067331443 -3.629196049642591 1 0 0
217 1 4.153652556917895 3.0143625862214454 -3.659554629931492 0 0 0
945 1 5.234098135171489 2.4847448642205614 -3.71868298990577 0 0 0
46 1 4.562202162157489 2.304373672454511 -2.7461081135621335 0 0 0
53 1 4.957843737892053 3.4947088375448727 -2.640172813177134 0 0 0
352 1 -5.0984502830790275 4.295561001898907 -2.788184530904378 0 0 0
276 1 -4.9776293814487795 5.209835511950724 -3.7173466949454808 1 0 0
145 1 -4.634938399139721 5.2412633990552635 -2.53549171400328 1 0 0
604 1 -3.496581550850963 5.237200342559404 -2.3429103091636057 0 0 0
121 1 -4.1861665452458405 4.7023061260973655 -3.30470472918496 0 0 0
587 1 -1.9549198432004105 4.725027253080579 -2.364976196793438 0 0 0
308 1 -1.271777161771012 5.370487880602581 -2.994071864995418 0 -1 0
970 1 -1.1582017409688197 4.217430144394609 -2.9585068647160497 0 0 0
135 1 -2.1758514364595998 4.212678950030957 -3.3144913104880502 0 0 0
866 1 -1.280339755636797 4.729432849649838 -3.958081722883589 0 -1 0
858 1 0.5926853135580106 4.820951310978006 -3.901775509204582 0 0 0
919 1 -0.49692143537989075 5.194339501818822 -2.332076397516684 0 0 0
843 1 0.5491264108903854 5.121617847442739 -2.816956142527603 0 -1 0
248 1 0.001631691067549642 4.259769115290204 -3.087922534856955 0 0 0
957 1 1.3729730489527414 4.267687110194701 -3.1568594866522464 0 0 0
221 1 3.8622177434698037 4.8655022174022236 -4.028554940989116 0 0 0
282 1 2.5178958989557203 4.822131382906307 -2.2247573288074736 0 0 0
79 1 2.3948338055029303 4.409212360375078 -3.743001652673404 0 0 0
923 1 3.210111466659467 4.322447019368169 -2.9273551443219055 0 0 0
616 1 4.933748291313316 4.722370927957009 -3.817557404937257 0 -1 0
544 1 4.123115111531345 4.049761801383904 -3.278709227783995 0 0 0
363 1 4.171494084588832 5.162128838968887 -3.0702029777904327 0 0 0
897 1 -4.232188872550907 -4.537320974576076 -2.2229697969793403 0 0 0
257 1 -5.087897560237802 -5.019437612884397 -1.3803052617651488 0 0 0
477 1 -2.5324795928995925 -5.197169678982947 -2.2851289686307004 0 0 0
625 1 -3.434413228519454 -4.636674372086406 -1.4385668064651593 0 0 0
270 1 -2.4891412974528397 -4.147612136369081 -1.951243823600123 0 0 0
634 1 -2.1718871939397326 -4.87894722324695 -0.8912606425177757 0 0 0
454 1 -2.881654617089785 -4.021321851013199 -0.7360283703183133 0 0 0
906 1 -1.394261453759648 -4.217547797635561 -1.415658964747119 0 0 0
862 1 -0.48167529296921996 -4.577207261147091 -1.7670138293895652 0 0 0
788 1 0.5407404843282673 -4.211605238901135 -1.5100450153309317 0 0 0
748 1 -0.5603786556287587 -4.025645977727927 -0.7303026572741553 0 0 0
253 1 0.4271698697948352 -5.318440889398129 -1.5115804896384564 0 0 0
60 1 1.3684332939619717 -4.771094649770025 -2.0413403447362173 0 0 0
597 1 1.2769588030732157 -4.801839099170619 -0.9614936730927405 0 0 0
624 1 2.1409006116403275 -4.19471643524225 -1.5146583751166454 0 0 0
814 1 2.0870963304280044 -5.345473778029829 -1.3310872392235156 0 1 0
603 1 2.7545217881294217 -4.882279735629975 -2.0976507863097473 0 0 0
851 1 3.8345599964643533 -4.8866998616185 -2.3683009416532608 0 0 0
574 1 3.0495678513509126 -4.874892558665583 -0.9796985484252997 0 0 0
797 1 4.018310721441555 -4.121160563732358 -1.2170376608802926 0 0 0
102 1 4.688226277417089 -5.205603188069791 -1.7573812408696907 0 1 0
913 1 4.993001932091345 -4.1650013559868375 -1.593374220664011 0 0 0
775 1 4.016286049411092 -5.244452739173724 -0.8934187573797513 0 0 0
90 1 -4.549301919413243 -3.6893978098709117 -1.523076246157058 0 0 0
72 1 5.33159849631886 -3.1507817746521085 -1.8132494661844936 -1 0 0
951 1 -4.389027763971522 -2.709321522165851 -1.316515921916901 0 0 0
712 1 5.193856594689934 -2.3475904423272542 -1.06233490329871 -1 0 0
448 1 -3.306870514765292 -3.204720827935045 -1.4949565864623735 0 0 0
103 1 -2.401959303814378 -2.584713238274906 -1.8787763461789047 0 0 0
115 1 -2.454830426826013 -2.9604042353575872 -0.716126304236112 0 0 0
977 1 -3.5755510516600326 -2.233710542040904 -2.1687666016415936 0 0 0
70 1 -1.7311482224377077 -3.2840452984559874 -1.710859270647889 0 0 0
885 1 0.1766050831009507 -2.2377966977382933 -2.3687755709385927 0 0 0
247 1 -0.43583739158902823 -2.6730467977413066 -1.4490791064679378 0 0 0
815 1 -0.5124055321312503 -3.6020498751112626 -1.9736731220235695 0 0 0
462 1 0.4413986464987932 -3.2364591775264495 -2.0165196378679497 0 0 0
387 1 0.2874139547599217 -3.360995147461951 -0.9097421169828421 0 0 0
734 1 0.5256349914242664 -2.2564585893938154 -1.3685864704887372 0 0 0
803 1 1.2888359988604288 -2.4692248196132005 -1.9989386200079184 0 0 0
164 1 1.3595470178745597 -3.455763653671454 -1.3720495664328076 0 0 0
588 1 1.9064103715985312 -2.392453182865795 -1.0344810790095194 0 0 0
526 1 2.339265780379602 -3.209551513143678 -1.6125523355796745 0 0 0
300 1 3.337716932008884 -3.330804488071333 -1.4176284597289763 0 0 0
869 1 4.425126462410947 -3.5144176770280966 -2.1939289623745077 0 0 0
873 1 4.234498105408064 -2.907736537685399 -1.0282595429258605 0 0 0
34 1 -4.589220682483329 -1.8843851405252439 -1.9836183525943518 0 0 0
196 1 -4.818475857135851 -1.5300593633861854 -0.9602953685939011 0 0 0
990 1 -4.730189292596482 -0.9484126332942313 -1.9035364796479033 1 0 0
94 1 -3.805493744752448 -1.335061762414791 -1.4272915712938046 0 0 0
68 1 -3.096152881528039 -2.1284674506338277 -1.0700872801333292 0 0 0
182 1 -2.4337403259628694 -1.3204828710786158 -1.599018824125035 0 0 0
9 1 -1.3891809243273336 -2.1934243227415413 -1.567182035500703 0 0 0
120 1 -0.8832170292808496 -1.5093039683707012 -2.17514493835337 0 0 0
764 1 -1.4269718747343474 -1.0800353063461905 -1.3092895880495283 0 0 0
805 1 -0.6071521684762596 -1.7139233202940842 -1.0433580296436722 0 0 0
406 1 0.13687165102412385 -1.336305920618338 -1.8265425899279593 0 0 0
38 1 2.2053052016745167 -1.5879811854284374 -2.1798891270767706 0 0 0
939 1 1.458753045698387 -1.4007833915739092 -1.45753261493461 0 0 0
193 1 2.7994031722388595 -2.2614335521604167 -1.5837215598481607 0 0 0
407 1 3.4890178729568766 -1.2674910432798032 -1.6537024413854353 0 0 0
165 1 2.7779529703949364 -1.4411181041460166 -0.8803748175637528 0 0 0
692 1 4.041259929102585 -2.2050492034432616 -1.9457401118753912 0 0 0
722 1 4.901163152705342 -1.2891976812099093 -1.553263556163117 0 0 0
15 1 -3.7883874507854864 -0.45439125070922287 -2.0832997944812446 0 0 0
978 1 -4.396126067966704 -0.5130857307092256 -0.8799609025856517 0 0 0
130 1 -4.861144517686412 0.06969841889848216 -1.822462469937586 0 0 0
441 1 -4.856377647066376 0.5810016336042856 -1.0031656403059614 0 0 0
660 1 -3.9564230859051484 0.535598049286515 -1.6498026743186385 0 0 0
400 1 -2.485264420194182 -0.22148639948042118 -1.9140450058060676 0 0 0
